시군구코드,지정년도,지정번호,신청일자,지정일자,업소명,소재지도로명,소재지지번,허가(신고)번호,업태명,주된음식,영업장면적(㎡),행정동명,급수시설구분,소재지전화번호
3220000,2010,19,20100210,20100210,사리원,"서울특별시 강남구 남부순환로 2712, (도곡동)",서울특별시 강남구 도곡동  411번지 5호  ,3220000-101-1993-00239,한식,불고기,319.3,도곡2동,상수도전용,205732202
3220000,2014,30,20141006,20141006,임고집 한우＆보쌈마을(2호점),"서울특별시 강남구 테헤란로104길 11, (대치동,2층)",서울특별시 강남구 대치동  996번지 12호  2층,3220000-101-2009-00674,한식,고기,379.84,대치2동,,02 567 2772
3220000,2010,19,20100210,20100210,(주)타워차이,"서울특별시 강남구 언주로30길 26, (도곡동,타워팰리스스포츠클럽지상1층)",서울특별시 강남구 도곡동  467번지 29호  타워팰리스스포츠클럽지상1층,3220000-101-2004-00336,중국식,샥스핀,426.44,도곡2동,상수도전용,
3220000,2010,16,20100210,20100210,창포,"서울특별시 강남구 선릉로62길 19, (대치동)",서울특별시 강남구 대치동  936번지 18호  ,3220000-101-1993-07112,한식,손만두,150.3,대치4동,상수도전용,02 5010155
3220000,2010,25,20100210,20100210,하영호신촌설렁탕 압구정역점,"서울특별시 강남구 논현로 872, (신사동,지상1층)",서울특별시 강남구 신사동  610번지 2호  지상1층,3220000-101-2004-01228,한식,설렁탕,76.03,압구정동,상수도전용,5152234
3220000,2014,167,20141006,20141006,직화전문점 미스터 왕왕,"서울특별시 강남구 강남대로96길 17, (역삼동,지상2층)",서울특별시 강남구 역삼동  817번지 21호  지상2층,3220000-101-2004-00804,일식,양꼬치,221.48,역삼1동,상수도전용,
3220000,2016,64,20161125,20161125,남순남순대국 본점,"서울특별시 강남구 도곡로4길 12, (도곡동)",서울특별시 강남구 도곡동  945번지 2호  ,3220000-101-2009-01161,한식,순대국밥,158.67,도곡1동,,02  574 3227
3220000,2016,107,20161125,20161125,멘무샤,"서울특별시 강남구 영동대로 513, 컨벤션센터동 지하1층 I106호 (삼성동, 코엑스몰)",서울특별시 강남구 삼성동  159번지  ,3220000-101-2014-01091,한식,일본라면,72.5,삼성1동,,
3220000,2014,11,20141006,20141006,춘천명물닭갈비,"서울특별시 강남구 개포로22길 14, 지상1층 (개포동)",서울특별시 강남구 개포동  1231번지 6호  ,3220000-101-2006-00245,한식,닭갈비,141,개포4동,상수도전용,
3220000,2010,5,20100210,20100210,취영루,"서울특별시 강남구 학동로2길 11, (논현동)",서울특별시 강남구 논현동  141번지 2호  ,3220000-101-1997-12695,중국식,만두,711.64,논현1동,상수도전용,02 5116666
3220000,2010,11,20100210,20100210,남서울민물장어,"서울특별시 강남구 봉은사로 137, (논현동)",서울특별시 강남구 논현동  204번지 3호  ,3220000-101-1986-17061,한식,장어구이,124.84,논현1동,상수도전용,02 5441010
3220000,2016,13,20161125,20161125,크래버대게나라,"서울특별시 강남구 언주로 620, 지상1층 1호 (논현동)",서울특별시 강남구 논현동  261번지  지상1층-1,3220000-101-2013-00626,한식,대게,443.73,논현1동,,
3220000,2016,14,20161125,20161125,봉산집,"서울특별시 강남구 도산대로 232, (논현동,지상1층)",서울특별시 강남구 논현동  62번지 3호  지상1층,3220000-101-2009-00938,일식,차돌박이된장찌개,400.67,논현2동,상수도전용,
3220000,2010,11,20100210,20100210,마포숯불갈비,"서울특별시 강남구 도산대로 232, (논현동)",서울특별시 강남구 논현동  62번지 6호  ,3220000-101-1998-13154,한식,돼지갈비,347.15,논현2동,상수도전용,02 5161522
3220000,2010,16,20100210,20100210,반룡산,"서울특별시 강남구 테헤란로78길 26, (대치동,지상1층)",서울특별시 강남구 대치동  894번지 4호  지상1층,3220000-101-2004-00756,경양식,냉면,216.38,대치4동,상수도전용,
3220000,2014,25,20141006,20141006,진대감,"서울특별시 강남구 테헤란로70길 25, (대치동,지상1층)",서울특별시 강남구 대치동  895번지 11호  지상1층,3220000-101-2009-00425,한식,차돌삼합,164.48,대치4동,상수도전용,
3220000,2016,50,20161125,20161125,강남수랏간,"서울특별시 강남구 역삼로 410, (대치동,지상1층2층)",서울특별시 강남구 대치동  908번지 5호  지상1층2층,3220000-101-2002-00593,한식,돼지갈비,349.92,대치4동,,02 5675123
3220000,2014,26,20141006,20141006,청자골,"서울특별시 강남구 역삼로77길 17, (대치동,지상1층)",서울특별시 강남구 대치동  901번지 71호  지상1층,3220000-101-2003-00355,한식,꽃등심,142.14,대치4동,상수도전용,02  935 0609
3220000,2019,373,20191128,20190930,광양불고기 수서,"서울특별시 강남구 광평로56길 10, 지상1층 (수서동)",서울특별시 강남구 수서동  726번지  ,3220000-101-2017-00924,한식,"불고기정식, 광양불고기",214,수서동,,02  415 9293
3220000,2010,16,20100210,20100210,최가네버섯매운탕칼국수,"서울특별시 강남구 선릉로64길 20, (대치동)",서울특별시 강남구 대치동  936번지 16호  ,3220000-101-1997-08733,일식,샤브샤브,216.18,대치4동,상수도전용,02 5382323
3220000,2016,54,20161125,20161125,하이보,"서울특별시 강남구 영동대로85길 13, 지상2층 (대치동)",서울특별시 강남구 대치동  950번지 1호  지상2층,3220000-101-2015-00735,중국식,동파육,559.86,대치1동,,
3220000,2010,18,20100210,20100210,군산회집,"서울특별시 강남구 영동대로 341, (대치동,지상1,2층)","서울특별시 강남구 대치동  968번지 2호  지상1,2층",3220000-101-1992-07524,일식,회,320.66,대치2동,상수도전용,205571843
3220000,2010,17,20100210,20100210,대한민국,"서울특별시 강남구 영동대로85길 17-5, 지하1,지상1~3층 (대치동)",서울특별시 강남구 대치동  950번지 2호  ,3220000-101-1996-19341,한식,갈비탕,573.44,대치1동,상수도전용,02 5616320
3220000,2010,18,20100210,20100210,김셰프의 도시어부,"서울특별시 강남구 테헤란로 614, (대치동)",서울특별시 강남구 대치동  996번지 0호  ,3220000-101-1994-19347,일식,생선회,159.5,대치2동,상수도전용,205643377
3220000,2016,57,20161120,20161125,(주)중앙해장,"서울특별시 강남구 영동대로86길 17, 1층 (대치동)",서울특별시 강남구 대치동  996번지 16호  ,3220000-101-2016-00067,한식,해장국,595,대치1동,,
3220000,2016,161,20161125,20161125,금강식당,"서울특별시 강남구 봉은사로30길 62, (역삼동,영우빌딩1층)",서울특별시 강남구 역삼동  668번지 8호  영우빌딩1층,3220000-101-2009-01111,경양식,한우등심구이,178.3,역삼1동,상수도전용,
3220000,2016,95,20161125,20161125,한국돈거래소,"서울특별시 강남구 삼성로100길 23-6, (삼성동)",서울특별시 강남구 삼성동  153번지 57호  ,3220000-101-1994-07789,한식,두루치기,122.25,삼성1동,상수도전용,02 5019444
3220000,2016,171,20161125,20161125,지하오,"서울특별시 강남구 논현로64길 34, (역삼동,지상1층)",서울특별시 강남구 역삼동  787번지 8호  지상1층,3220000-101-2006-00843,중국식,찹쌀탕수육,62.96,역삼2동,상수도전용,02 5589119
3220000,2016,176,20161125,20161125,갓텐스시강남점,"서울특별시 강남구 테헤란로 109, (역삼동,강남제일빌딩 1층)",서울특별시 강남구 역삼동  822번지 4호  강남제일빌딩 1층,3220000-101-2010-00821,일식,초밥,483.93,역삼1동,상수도전용,02  20511560
3220000,2014,169,20141006,20141006,(주)해담채강남,"서울특별시 강남구 논현로85길 70, (역삼동,지하1층)",서울특별시 강남구 역삼동  823번지 16호  지하1층,3220000-101-2011-00528,한식,한정식,687.84,역삼1동,상수도전용,
3220000,2010,53,20100210,20100210,(주)신정,"서울특별시 강남구 테헤란로8길 29, (역삼동)",서울특별시 강남구 역삼동  828번지 2호  ,3220000-101-1986-16424,한식,샤브샤브,1218.34,역삼1동,상수도전용,02 5541033
3220000,2012,7,20120706,20120706,(주)우동명가기리야마본진,"서울특별시 강남구 강남대로84길 23, 지하1층 02,03,04,05,06,07호 (역삼동, 한라클래식)",서울특별시 강남구 역삼동  824번지 11호  ,3220000-101-2012-00160,한식,"우동, 소바",206.45,역삼1동,,02  555 8770
3220000,2010,53,20100210,20100210,구레스시,"서울특별시 강남구 강남대로 390, (역삼동)",서울특별시 강남구 역삼동  825번지 0호  ,3220000-101-1996-19623,일식,초밥,330.21,역삼1동,상수도전용,02  64691199
3220000,2010,53,20100210,20100210,주식회사 에도긴,"서울특별시 강남구 테헤란로8길 30, (역삼동,에도긴빌딩2,3층)","서울특별시 강남구 역삼동  827번지 58호  에도긴빌딩2,3층",3220000-101-1989-07606,일식,전통일식,606.84,역삼1동,상수도전용,02 5685147
3220000,2014,170,20141006,20141006,가시리,"서울특별시 강남구 논현로79길 64, (역삼동,지상1층)",서울특별시 강남구 역삼동  828번지 54호  지상1층,3220000-101-2003-00718,한식,보리굴비,140,역삼1동,상수도전용,02  5675829
3220000,2010,62,20100730,20100915,완산골명가(일원점),"서울특별시 강남구 일원로9길 46, (일원동,지상1층)",서울특별시 강남구 일원동  666번지 10호  지상1층,3220000-101-2002-00786,한식,콩나물 국밥,148.76,일원1동,상수도전용,
3220000,2014,173,20141006,20141006,교토,"서울특별시 강남구 도곡로 111, 지하1층 (역삼동, 미진빌딩)",서울특별시 강남구 역삼동  838번지 11호  미진빌딩 지하1층,3220000-101-2012-00052,일식,"회, 탕",334.63,역삼1동,상수도전용,25587733
3220000,2014,174,20141006,20141006,본가,"서울특별시 강남구 일원로9길 64, (일원동,지상1,2층)","서울특별시 강남구 일원동  645번지 7호  지상1,2층",3220000-101-2003-01111,한식,구이,285.98,일원1동,상수도전용,4510808
3220000,2016,183,20161125,20161125,대청뼈다귀감자탕,"서울특별시 강남구 일원로9길 26, (일원동,지상1층)",서울특별시 강남구 일원동  666번지 2호  지상1층,3220000-101-2008-00175,한식,뼈다귀 감자탕,67.16,일원1동,상수도전용,02  445 6404
3220000,2016,188,20161125,20161125,청담갯벌장어,"서울특별시 강남구 영동대로142길 29, 2,3층 (청담동)",서울특별시 강남구 청담동  130번지 22호  ,3220000-101-2014-01234,한식,갯벌장어,339.84,청담동,,
3220000,2010,56,20100210,20100210,코리아하우스,"서울특별시 강남구 압구정로79길 56, (청담동,지상1층,2층)","서울특별시 강남구 청담동  125번지 6호  지상1층,2층",3220000-101-2004-01122,한식,소고기 구이,452,청담동,상수도전용,234432121
3220000,2010,58,20100210,20100210,고센,"서울특별시 강남구 선릉로158길 18, 2,3층 (청담동)",서울특별시 강남구 청담동  88번지 23호  ,3220000-101-1994-00061,한식,파스타,721.7,청담동,상수도전용,205151863
3220000,2016,191,20161125,20161125,진성식당,"서울특별시 강남구 학동로81길 7, (청담동)",서울특별시 강남구 청담동  76번지 11호  ,3220000-101-1989-16516,한식,칼국수 보쌈,100,청담동,상수도전용,205118157
3220000,2017,461,20171010,20171124,한티옥,"서울특별시 강남구 도곡로 418, (대치동,강원빌딩 지상1층)",서울특별시 강남구 대치동  1024번지 4호  강원빌딩 지상1층,3220000-101-2010-00500,한식,한식,405.33,대치1동,,02  552 5289
3220000,2019,365,20191128,20190930,봉추찜닭압구정로데오점,"서울특별시 강남구 선릉로157길 20-5, (신사동,지상2층)",서울특별시 강남구 신사동  663번지 7호  지상2층,3220000-101-2010-00086,한식,찜닭,192.24,압구정동,상수도전용,
3220000,2021,314,20201001,20211116,옛골 원조 양평해장국,"서울특별시 강남구 영동대로106길 29, (삼성동,지상1층)",서울특별시 강남구 삼성동  161번지 8호  지상1층,3220000-101-2005-00001,한식,해장국,115.7,삼성1동,상수도전용,5615242
3220000,2010,62,20100730,20100915,대청가든,"서울특별시 강남구 개포로 623, (개포동,미씨860오피스텔1층122호)",서울특별시 강남구 개포동  13번지 3호  미씨860오피스텔1층122호,3220000-101-1999-19234,한식,한우,220.16,개포3동,상수도전용,234135566
3220000,2016,59,20161125,20161125,평양면옥,"서울특별시 강남구 논현로28길 28, (도곡동)",서울특별시 강남구 도곡동  423번지 15호  ,3220000-101-1992-15981,한식,냉면,330.1,도곡2동,상수도전용,205711666
3220000,2016,58,20161125,20161125,두코 매봉역점,"서울특별시 강남구 남부순환로 2738, (도곡동,지상2층)",서울특별시 강남구 도곡동  411번지 20호  지상2층,3220000-101-2001-23577,한식,청국장과 보리밥,181.82,도곡2동,상수도전용,
3220000,2010,21,20100210,20100210,이화원,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 지상3층 (삼성동)",서울특별시 강남구 삼성동  159번지  호텔오크우드프리미어,3220000-101-2001-24274,중국식,중식코스,655,삼성1동,상수도전용,02 5514893
3220000,2021,154,20181001,20211116,본죽,,서울특별시 강남구 삼성동  159번지 9호  도심공항타워 지하1층9호,3220000-101-2001-23806,한식,죽,36.1,삼성1동,상수도전용,220167477
3220000,2021,172,20181001,20211116,룽청,"서울특별시 강남구 논현로152길 23, (신사동,알파빌딩지상1층)",서울특별시 강남구 신사동  589번지 9호  알파빌딩지상1층,3220000-101-2003-00620,중국식,"탕수육, 짬뽕, 짜장",152.06,압구정동,상수도전용,02  512 0773
3220000,2021,181,20211001,20211116,한옥집 김치찜 GFC몰점,"서울특별시 강남구 테헤란로 152, 지하1층 (역삼동, 강남파이낸스센터)",서울특별시 강남구 역삼동  737번지  강남파이낸스센터,3220000-101-2020-00674,한식,김치찜,99.96,역삼1동,,
3220000,2021,201,20181001,20211116,일등추어탕,"서울특별시 강남구 선릉로 555, 1층 101호 (역삼동)",서울특별시 강남구 역삼동  683번지 26호  ,3220000-101-2015-00744,한식,추어탕,283.23,역삼1동,,
3220000,2021,159,20211001,20211116,별난횟집 역삼직영점,"서울특별시 강남구 언주로85길 25, 지상1층 (역삼동)",서울특별시 강남구 역삼동  723번지 6호  지상1층,3220000-101-2014-00407,한식,설렁탕,168.45,역삼1동,,
3220000,2021,209,20181001,20211116,사량도,"서울특별시 강남구 역삼로33길 3, (역삼동,지상1층)",서울특별시 강남구 역삼동  733번지 18호  지상1층,3220000-101-2007-00901,경양식,광어회,162,역삼2동,상수도전용,25538082
3220000,2021,236,20181001,20211116,린카,"서울특별시 강남구 도곡로1길 14, 삼일프라자오피스텔 지상1층 111호,112호,115호,116호 (역삼동)",서울특별시 강남구 역삼동  837번지 26호  삼일프라자오피스텔,3220000-101-2018-00694,일식,카레,47.49,역삼1동,,
3220000,2021,215,20181001,20211116,진주성,"서울특별시 강남구 역삼로20길 14, 지상1층 (역삼동)",서울특별시 강남구 역삼동  792번지 54호  지상1층,3220000-101-2015-01016,한식,비빔밥,84.55,역삼1동,,
3220000,2021,247,20181001,20211116,화통집 강남자곡점,"서울특별시 강남구 자곡로 201, 1층 102,103,105,106호 (자곡동, 강남더샵라르고)",서울특별시 강남구 자곡동  596번지  ,3220000-101-2016-01002,한식,소고기구이,134.8,세곡동,,02  459 5227
3220000,2021,225,20181001,20211116,육전식당 4호점,"서울특별시 강남구 테헤란로8길 11-4, 1층 (역삼동)",서울특별시 강남구 역삼동  823번지 10호  ,3220000-101-2017-00317,한식,구이,153.5,역삼1동,,
3220000,2021,269,20130906,20211116,본가신의주찹쌀순대전문점,"서울특별시 강남구 봉은사로 636, (삼성동,지상1층,지하1층)","서울특별시 강남구 삼성동  162번지 12호  지상1층,지하1층",3220000-101-1998-20025,한식,순대국밥,323,삼성1동,상수도전용,02 5649292
3220000,2021,238,20171001,20211116,봉평착한메밀,"서울특별시 강남구 강남대로62길 30, 지상1층 101호 (역삼동)",서울특별시 강남구 역삼동  839번지 4호  ,3220000-101-2020-00125,한식,명태메밀막국수,91.5,역삼1동,,
3220000,2021,280,20191001,20211116,한방대가삼계탕,"서울특별시 강남구 역삼로5길 22, 2층 (역삼동)",서울특별시 강남구 역삼동  830번지 38호  2층,3220000-101-2008-00347,한식,삼계탕,325.9,역삼1동,상수도전용,02  404 5613
3220000,2021,250,20201001,20211116,본초강목,"서울특별시 강남구 선릉로132길 60, (청담동)",서울특별시 강남구 청담동  44번지 5호  ,3220000-101-1992-16507,한식,추어탕,75.31,청담동,상수도전용,205179803
3220000,2021,294,20201001,20211116,우림황소양곱창,"서울특별시 강남구 강남대로156길 28, 지하1층 (신사동)",서울특별시 강남구 신사동  516번지 1호  ,3220000-101-2011-00356,한식,"곱창, 양대창",79.45,신사동,상수도전용,
3220000,2021,293,20201001,20211116,뱃고동,"서울특별시 강남구 언주로172길 54, (신사동)",서울특별시 강남구 신사동  663번지 0호  ,3220000-101-1990-06603,분식,오징어볶음,186.03,압구정동,상수도전용,02 5148008
3220000,2016,124,20161125,20161125,서울덮밥&김치찜,"서울특별시 강남구 테헤란로87길 22, 지하1층 Q103호 (삼성동)",서울특별시 강남구 삼성동  159번지 6호  ,3220000-101-2014-00863,한식,김치갈비전골,65.62,삼성1동,,
3220000,2016,156,20161125,20161125,만족오향족발 역삼점,"서울특별시 강남구 테헤란로25길 15-5, 지상1층 (역삼동)",서울특별시 강남구 역삼동  644번지 7호  ,3220000-101-2015-00925,기타,김치찌개,190,역삼1동,,
3220000,2016,148,20161125,20161125,명인등심(청담유통),"서울특별시 강남구 도산대로 211, 동현빌딩 지상2층 (신사동)",서울특별시 강남구 신사동  587번지 14호  동현빌딩,3220000-101-2011-00619,한식,한우등심,617.5,신사동,,
3220000,2010,49,20100210,20100210,신단설렁탕,"서울특별시 강남구 언주로71길 5-10, 지상1층 (역삼동)",서울특별시 강남구 역삼동  773번지 14호  지상1층,3220000-101-1999-18746,한식,,80.43,역삼2동,상수도전용,02 5535293
3220000,2010,21,20100210,20100210,마쯔가제,"서울특별시 강남구 영동대로 511, (삼성동,호텔오크우드프리미어지상3층)",서울특별시 강남구 삼성동  159번지 0호  호텔오크우드프리미어지상3층,3220000-101-2001-24272,일식,생선회,601.5,삼성1동,상수도전용,02 5514893
3220000,2014,14,20141006,20141006,육갑식당,"서울특별시 강남구 학동로2길 19, (논현동,세일빌딩 1층 102호)",서울특별시 강남구 논현동  141번지 7호  세일빌딩 1층 102호,3220000-101-2011-00577,한식,고기구이,42.34,논현1동,상수도전용,02  514 5837
3220000,2016,116,20161125,20161125,더 플레이스 코엑스점,"서울특별시 강남구 영동대로 513, 지하1층 J102호 (삼성동, 코엑스기존컨벤션센터)",서울특별시 강남구 삼성동  159번지  ,3220000-101-2014-01121,경양식,"피자, 파스타",404.76,삼성1동,,
3220000,2016,109,20161125,20161125,미사리밀빛초계국수,"서울특별시 강남구 영동대로 513, 지하1층 J-114호 (삼성동, 코엑스 기존컨벤션센터)",서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터,3220000-101-2014-01099,한식,초계국수,190,삼성1동,,
3220000,2021,328,20211001,20211116,하영호신촌설렁탕,"서울특별시 강남구 논현로28길 36, (도곡동,1층)",서울특별시 강남구 도곡동  423번지 4호  1층,3220000-101-2009-00985,한식,설렁탕,184.98,도곡2동,,02  572 5636
3220000,2022,199,20221104,20221104,천향,"서울특별시 강남구 논현로 166, (도곡동)",서울특별시 강남구 도곡동  410번지 4호  ,3220000-101-1994-14956,중국식,"자장면, 짬뽕",298.55,도곡2동,상수도전용,
3220000,2016,10,20161125,20161125,신사정육식당,"서울특별시 강남구 학동로 106, 1층 1호 (논현동)",서울특별시 강남구 논현동  121번지  ,3220000-101-2011-00122,한식,삼겹살,134.3,논현1동,상수도전용,02  548 9757
3220000,2019,356,20190930,20191128,분틀,"서울특별시 강남구 선릉로86길 12, 지상2층 (대치동)",서울특별시 강남구 대치동  897번지 15호  ,3220000-101-2016-01115,일식,"메밀국수, 모듬전",234,대치2동,,
3220000,2010,15,20100210,20100210,수하동 본점,"서울특별시 강남구 테헤란로78길 16, (대치동,지상2층)",서울특별시 강남구 대치동  891번지 44호  지상2층,3220000-101-2007-00452,한식,곰탕,334.22,대치4동,상수도전용,02 5653355
3220000,2017,463,20171010,20171124,월출산,"서울특별시 강남구 봉은사로112길 6, 1층 (삼성동, 익성빌딩)",서울특별시 강남구 삼성동  162번지 15호  ,3220000-101-2016-00412,한식,고기구이,145,삼성1동,,
3220000,2014,22,20141006,20141006,원조본점닭한마리,"서울특별시 강남구 논현로10길 13, (개포동)",서울특별시 강남구 개포동  1193번지 7호  ,3220000-101-1999-19635,한식,닭,106.22,개포4동,상수도전용,234614422
3220000,2016,75,20161125,20161125,신촌설렁탕 강남구청역점,"서울특별시 강남구 선릉로 670, (삼성동,지하1층)",서울특별시 강남구 삼성동  1번지 4호  지하1층,3220000-101-2002-00719,한식,설렁탕,88.3,삼성1동,상수도전용,5451551
3220000,2014,42,20141006,20141006,안뜨레,"서울특별시 강남구 봉은사로 130, (역삼동)",서울특별시 강남구 역삼동  603번지 0호  ,3220000-101-1999-20086,경양식,,281.3,역삼1동,상수도전용,02 5316454
3220000,2011,7,20110816,20110816,로즈힐 강남파이낸스센터점,"서울특별시 강남구 테헤란로 152, (역삼동,강남파이낸스센터 지하1층)",서울특별시 강남구 역삼동  737번지 0호  강남파이낸스센터 지하1층,3220000-101-2007-00281,한식,한우구이,436.04,역삼1동,상수도전용,02 5082090
3220000,2016,104,20161125,20161125,르사이공 코엑스몰점,"서울특별시 강남구 영동대로 513, 지하1층 H104호 (삼성동, 코엑스기존컨벤션센터)",서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터 H104호,3220000-101-2014-01148,중국식,,138.23,삼성1동,,02  5572366
3220000,2016,91,20161125,20161125,오늘은 닭,"서울특별시 강남구 테헤란로83길 51, (삼성동,지상1층)",서울특별시 강남구 삼성동  152번지 59호  지상1층,3220000-101-2002-00780,호프/통닭,닭갈비,79.33,삼성1동,상수도전용,5617398
3220000,2016,190,20161125,20161125,영천영화,"서울특별시 강남구 도산대로90길 3, (청담동,상민빌딩 1,2층)","서울특별시 강남구 청담동  50번지 13호  상민빌딩 1,2층",3220000-101-2007-00313,한식,한우,577.27,청담동,상수도전용,234420381
3220000,2010,55,20100210,20100210,이영근 만두,"서울특별시 강남구 개포로 662, (일원동)",서울특별시 강남구 일원동  639번지 3호  ,3220000-101-1990-17747,한식,된장찌개,104.94,일원1동,상수도전용,02 4450256
3220000,2010,14,20100210,20100210,엠브이샤브샤브,"서울특별시 강남구 남부순환로 2936, (대치동,원플러스상가지하1층105,106호)","서울특별시 강남구 대치동  507번지 0호  원플러스상가지하1층105,106호",3220000-101-2003-01222,한식,샤브샤브,290.09,대치1동,상수도전용,5617573
3220000,2019,360,20190930,20191128,풍성옥,"서울특별시 강남구 삼성로81길 22, (대치동,한정빌딩지상1층104호)",서울특별시 강남구 대치동  894번지 5호  한정빌딩지상1층104호,3220000-101-2003-00809,한식,한우곱창,99.17,대치4동,상수도전용,25629292
3220000,2010,24,20100210,20100210,무교동홍낙(수서점),"서울특별시 강남구 광평로 196, 제이스프라자 지상2층 205호 (수서동)",서울특별시 강남구 수서동  754번지  제이스프라자,3220000-101-1997-13880,한식,낙지볶음,114.85,일원본동,상수도전용,02 4598756
3220000,2010,61,20100730,20100915,명동관,"서울특별시 강남구 남부순환로 2912, (대치동,센트럴500지하1층103,104호)","서울특별시 강남구 대치동  500번지 0호  센트럴500지하1층103,104호",3220000-101-1996-05143,한식,한식,196.91,대치1동,상수도전용,02 5638882
3220000,2021,317,20211001,20211116,한쉐프,"서울특별시 강남구 선릉로90길 42, (대치동,지하1층)",서울특별시 강남구 대치동  890번지 30호  지하1층,3220000-101-2005-00991,한식,짬뽕,132.23,대치4동,상수도전용,02 5014795
3220000,2022,322,20221104,20221104,지강한식당 압구정본점,"서울특별시 강남구 압구정로30길 17, (신사동,지상1층111호,112호)","서울특별시 강남구 신사동  609번지 0호  지상1층111호,112호",3220000-101-1996-05159,분식,낙곱새,92.21,압구정동,상수도전용,
3220000,2021,318,20211001,20211116,도원,"서울특별시 강남구 테헤란로70길 28, 지하1층 (대치동)",서울특별시 강남구 대치동  896번지 50호  ,3220000-101-2019-00434,중국식,자장면,170.8,대치1동,,
3220000,2010,53,20100210,20100210,차슈밍,"서울특별시 강남구 강남대로94길 21, 지하1층 (역삼동)",서울특별시 강남구 역삼동  818번지 8호  ,3220000-101-1986-07823,중국식,자장면,376.61,역삼1동,상수도전용,02 5679289
3220000,2016,90,20161125,20161125,순대실록 삼성역점,"서울특별시 강남구 삼성로100길 13, 1층 (삼성동)",서울특별시 강남구 삼성동  152번지 52호  ,3220000-101-1995-05258,한식,양갈비,42,삼성1동,상수도전용,02 5544741
3220000,2014,28,20141006,20141006,용수사,"서울특별시 강남구 삼성로86길 7, (대치동,지상2층)",서울특별시 강남구 대치동  942번지 5호  지상2층,3220000-101-2010-00551,일식,회,297.75,대치2동,,02  567 1516
3220000,2021,291,20201001,20211116,효미역 압구정점,"서울특별시 강남구 압구정로30길 17, 이소니프라자 지상1층 102,103,104-2,105,106호 (신사동)",서울특별시 강남구 신사동  609번지  이소니프라자,3220000-101-2008-00388,한식,,143.15,신사동,상수도전용,
3220000,2021,217,20181001,20211116,기무,"서울특별시 강남구 논현로 333, (역삼동,B01호)",서울특별시 강남구 역삼동  797번지 3호  B01호,3220000-101-2008-00782,한식,회,30,역삼1동,상수도전용,02  554 2014
3220000,2016,7,20161125,20161125,밀란,"서울특별시 강남구 개포로28길 4, (개포동,지상1층101호)",서울특별시 강남구 개포동  1215번지 0호  지상1층101호,3220000-101-2004-00840,한식,면류,128.76,개포4동,상수도전용,02  574 3216
3220000,2023,313,20231010,20231123,모스가든,"서울특별시 강남구 논현로139길 12, 지상1층 (논현동)",서울특별시 강남구 논현동  30번지 6호  ,3220000-101-2012-00814,한식,파스타,332,논현1동,,
3220000,2010,58,20100210,20100210,삼성물산(주)10꼬르소꼬모서울카페,"서울특별시 강남구 압구정로 416, (청담동,지하1층)",서울특별시 강남구 청담동  79번지 0호  지하1층,3220000-101-2008-00093,경양식,이태리,350,청담동,상수도전용,02  30181010
3220000,2023,299,20231010,20231123,현대낙지집,"서울특별시 강남구 압구정로14길 11, (신사동)",서울특별시 강남구 신사동  550번지 3호  ,3220000-101-1985-17501,한식,"낙지, 감자탕",92.03,신사동,상수도전용,02 5461022
3220000,2010,61,20100730,20100915,초심,"서울특별시 강남구 언주로172길 55, 지상2층 (신사동)",서울특별시 강남구 신사동  662번지 6호  ,3220000-101-2005-00412,경양식,"곱창, 부대찌개",211.26,신사동,상수도전용,02 5174433
3220000,2016,172,20161125,20161125,아야진생태찌개 역삼점,"서울특별시 강남구 논현로 329, 지상1,2,3층 (역삼동)","서울특별시 강남구 역삼동  797번지 11호  지상1,2,3,층",3220000-101-2013-00416,한식,생태찌개,253.28,역삼2동,,